targetTime,publishTime,forecastGeneration
2024-01-01T09:00:00Z,2023-12-31T22:30:00Z,12554.0
2024-01-01T10:00:00Z,2023-12-30T02:30:00Z,11903.0
2024-01-01T10:00:00Z,2023-12-30T04:30:00Z,11894.0
2024-01-01T10:00:00Z,2023-12-30T07:30:00Z,12389.0
2024-01-01T10:00:00Z,2023-12-30T09:30:00Z,12386.0
2024-01-01T10:00:00Z,2023-12-30T11:30:00Z,12393.0
2024-01-01T10:00:00Z,2023-12-30T15:30:00Z,12380.0
2024-01-01T10:00:00Z,2023-12-30T18:30:00Z,11960.0
2024-01-01T10:00:00Z,2023-12-30T22:30:00Z,11952.0
2024-01-01T10:00:00Z,2023-12-31T02:30:00Z,12018.0
2024-01-01T10:00:00Z,2023-12-31T04:30:00Z,12016.0
2024-01-01T10:00:00Z,2023-12-31T07:30:00Z,12171.0
2024-01-01T10:00:00Z,2023-12-31T09:30:00Z,12170.0
2024-01-01T10:00:00Z,2023-12-31T11:30:00Z,12154.0
2024-01-01T10:00:00Z,2023-12-31T15:30:00Z,12111.0
2024-01-01T10:00:00Z,2023-12-31T18:30:00Z,12067.0
2024-01-01T10:00:00Z,2023-12-31T22:30:00Z,12066.0
2024-01-01T11:00:00Z,2023-12-30T02:30:00Z,11681.0
2024-01-01T11:00:00Z,2023-12-30T04:30:00Z,11672.0
2024-01-01T11:00:00Z,2023-12-30T07:30:00Z,12335.0
2024-01-01T11:00:00Z,2023-12-30T09:30:00Z,12333.0
2024-01-01T11:00:00Z,2023-12-30T11:30:00Z,12338.0
2024-01-01T11:00:00Z,2023-12-30T15:30:00Z,12351.0
2024-01-01T11:00:00Z,2023-12-30T18:30:00Z,11896.0
2024-01-01T11:00:00Z,2023-12-30T22:30:00Z,11887.0
2024-01-01T11:00:00Z,2023-12-31T02:30:00Z,11910.0
2024-01-01T11:00:00Z,2023-12-31T04:30:00Z,11903.0
2024-01-01T11:00:00Z,2023-12-31T07:30:00Z,11944.0
2024-01-01T11:00:00Z,2023-12-31T09:30:00Z,11942.0
2024-01-01T11:00:00Z,2023-12-31T11:30:00Z,11913.0
2024-01-01T11:00:00Z,2023-12-31T15:30:00Z,11753.0
2024-01-01T11:00:00Z,2023-12-31T18:30:00Z,11459.0
2024-01-01T11:00:00Z,2023-12-31T22:30:00Z,11458.0
2024-01-01T12:00:00Z,2023-12-30T02:30:00Z,11414.0
2024-01-01T12:00:00Z,2023-12-30T04:30:00Z,11404.0
2024-01-01T12:00:00Z,2023-12-30T07:30:00Z,12261.0
2024-01-01T12:00:00Z,2023-12-30T09:30:00Z,12259.0
2024-01-01T12:00:00Z,2023-12-30T11:30:00Z,12263.0
2024-01-01T12:00:00Z,2023-12-30T15:30:00Z,12311.0
2024-01-01T12:00:00Z,2023-12-30T18:30:00Z,11821.0
2024-01-01T12:00:00Z,2023-12-30T22:30:00Z,11810.0
2024-01-01T12:00:00Z,2023-12-31T02:30:00Z,11864.0
2024-01-01T12:00:00Z,2023-12-31T04:30:00Z,11852.0
2024-01-01T12:00:00Z,2023-12-31T07:30:00Z,11771.0
2024-01-01T12:00:00Z,2023-12-31T09:30:00Z,11767.0
2024-01-01T12:00:00Z,2023-12-31T11:30:00Z,11699.0
2024-01-01T12:00:00Z,2023-12-31T15:30:00Z,11282.0
2024-01-01T12:00:00Z,2023-12-31T18:30:00Z,10787.0
2024-01-01T12:00:00Z,2023-12-31T22:30:00Z,10784.0
2024-01-01T13:00:00Z,2023-12-30T02:30:00Z,10825.0
2024-01-01T13:00:00Z,2023-12-30T04:30:00Z,10814.0
2024-01-01T13:00:00Z,2023-12-30T07:30:00Z,11848.0
2024-01-01T13:00:00Z,2023-12-30T09:30:00Z,11845.0
2024-01-01T13:00:00Z,2023-12-30T11:30:00Z,11848.0
2024-01-01T13:00:00Z,2023-12-30T15:30:00Z,11950.0
2024-01-01T13:00:00Z,2023-12-30T18:30:00Z,11368.0
2024-01-01T13:00:00Z,2023-12-30T22:30:00Z,11358.0
2024-01-01T13:00:00Z,2023-12-31T02:30:00Z,11444.0
2024-01-01T13:00:00Z,2023-12-31T04:30:00Z,11436.0
2024-01-01T13:00:00Z,2023-12-31T07:30:00Z,11130.0
2024-01-01T13:00:00Z,2023-12-31T09:30:00Z,11129.0
2024-01-01T13:00:00Z,2023-12-31T11:30:00Z,11058.0
2024-01-01T13:00:00Z,2023-12-31T15:30:00Z,10213.0
2024-01-01T13:00:00Z,2023-12-31T18:30:00Z,9597.0
2024-01-01T13:00:00Z,2023-12-31T22:30:00Z,9595.0
2024-01-01T14:00:00Z,2023-12-30T02:30:00Z,10143.0
2024-01-01T14:00:00Z,2023-12-30T04:30:00Z,10130.0
2024-01-01T14:00:00Z,2023-12-30T07:30:00Z,11348.0
2024-01-01T14:00:00Z,2023-12-30T09:30:00Z,11344.0
2024-01-01T14:00:00Z,2023-12-30T11:30:00Z,11345.0
2024-01-01T14:00:00Z,2023-12-30T15:30:00Z,11506.0
2024-01-01T14:00:00Z,2023-12-30T18:30:00Z,10800.0
2024-01-01T14:00:00Z,2023-12-30T22:30:00Z,10789.0
2024-01-01T14:00:00Z,2023-12-31T02:30:00Z,10671.0
2024-01-01T14:00:00Z,2023-12-31T04:30:00Z,10672.0
2024-01-01T14:00:00Z,2023-12-31T07:30:00Z,10105.0
2024-01-01T14:00:00Z,2023-12-31T09:30:00Z,10111.0
2024-01-01T14:00:00Z,2023-12-31T11:30:00Z,10073.0
2024-01-01T14:00:00Z,2023-12-31T15:30:00Z,9010.0
2024-01-01T14:00:00Z,2023-12-31T18:30:00Z,8380.0
2024-01-01T14:00:00Z,2023-12-31T22:30:00Z,8393.0
2024-01-01T15:00:00Z,2023-12-30T02:30:00Z,9375.0
2024-01-01T15:00:00Z,2023-12-30T04:30:00Z,9360.0
2024-01-01T15:00:00Z,2023-12-30T07:30:00Z,10753.0
2024-01-01T15:00:00Z,2023-12-30T09:30:00Z,10748.0
2024-01-01T15:00:00Z,2023-12-30T11:30:00Z,10747.0
2024-01-01T15:00:00Z,2023-12-30T15:30:00Z,10970.0
2024-01-01T15:00:00Z,2023-12-30T18:30:00Z,10108.0
2024-01-01T15:00:00Z,2023-12-30T22:30:00Z,10097.0
2024-01-01T15:00:00Z,2023-12-31T02:30:00Z,9843.0
2024-01-01T15:00:00Z,2023-12-31T04:30:00Z,9874.0
2024-01-01T15:00:00Z,2023-12-31T07:30:00Z,9023.0
2024-01-01T15:00:00Z,2023-12-31T09:30:00Z,9031.0
2024-01-01T15:00:00Z,2023-12-31T11:30:00Z,9017.0
2024-01-01T15:00:00Z,2023-12-31T15:30:00Z,7860.0
2024-01-01T15:00:00Z,2023-12-31T18:30:00Z,7261.0
2024-01-01T15:00:00Z,2023-12-31T22:30:00Z,7274.0
2024-01-01T16:00:00Z,2023-12-30T02:30:00Z,8863.0
2024-01-01T16:00:00Z,2023-12-30T04:30:00Z,8847.0
2024-01-01T16:00:00Z,2023-12-30T07:30:00Z,10127.0
2024-01-01T16:00:00Z,2023-12-30T09:30:00Z,10123.0
2024-01-01T16:00:00Z,2023-12-30T11:30:00Z,10121.0
2024-01-01T16:00:00Z,2023-12-30T15:30:00Z,10284.0
2024-01-01T16:00:00Z,2023-12-30T18:30:00Z,9291.0
2024-01-01T16:00:00Z,2023-12-30T22:30:00Z,9281.0
2024-01-01T16:00:00Z,2023-12-31T02:30:00Z,7942.0
2024-01-01T16:00:00Z,2023-12-31T04:30:00Z,7964.0
2024-01-01T16:00:00Z,2023-12-31T07:30:00Z,7734.0
2024-01-01T16:00:00Z,2023-12-31T09:30:00Z,7747.0
2024-01-01T16:00:00Z,2023-12-31T11:30:00Z,7759.0
2024-01-01T16:00:00Z,2023-12-31T15:30:00Z,6947.0
2024-01-01T16:00:00Z,2023-12-31T18:30:00Z,6501.0
2024-01-01T16:00:00Z,2023-12-31T22:30:00Z,6502.0
2024-01-01T17:00:00Z,2023-12-30T02:30:00Z,8326.0
2024-01-01T17:00:00Z,2023-12-30T04:30:00Z,8308.0
2024-01-01T17:00:00Z,2023-12-30T07:30:00Z,9457.0
2024-01-01T17:00:00Z,2023-12-30T09:30:00Z,9455.0
2024-01-01T17:00:00Z,2023-12-30T11:30:00Z,9450.0
2024-01-01T17:00:00Z,2023-12-30T15:30:00Z,9538.0
2024-01-01T17:00:00Z,2023-12-30T18:30:00Z,8470.0
2024-01-01T17:00:00Z,2023-12-30T22:30:00Z,8461.0
2024-01-01T17:00:00Z,2023-12-31T02:30:00Z,7236.0
2024-01-01T17:00:00Z,2023-12-31T04:30:00Z,7252.0
2024-01-01T17:00:00Z,2023-12-31T07:30:00Z,6937.0
2024-01-01T17:00:00Z,2023-12-31T09:30:00Z,6956.0
2024-01-01T17:00:00Z,2023-12-31T11:30:00Z,6969.0
2024-01-01T17:00:00Z,2023-12-31T15:30:00Z,6367.0
2024-01-01T17:00:00Z,2023-12-31T18:30:00Z,6048.0
2024-01-01T17:00:00Z,2023-12-31T22:30:00Z,6067.0
2024-01-01T18:00:00Z,2023-12-30T02:30:00Z,7765.0
2024-01-01T18:00:00Z,2023-12-30T04:30:00Z,7746.0
2024-01-01T18:00:00Z,2023-12-30T07:30:00Z,8773.0
2024-01-01T18:00:00Z,2023-12-30T09:30:00Z,8773.0
2024-01-01T18:00:00Z,2023-12-30T11:30:00Z,8766.0
2024-01-01T18:00:00Z,2023-12-30T15:30:00Z,8793.0
2024-01-01T18:00:00Z,2023-12-30T18:30:00Z,7701.0
2024-01-01T18:00:00Z,2023-12-30T22:30:00Z,7693.0
2024-01-01T18:00:00Z,2023-12-31T02:30:00Z,6539.0
2024-01-01T18:00:00Z,2023-12-31T04:30:00Z,6551.0
2024-01-01T18:00:00Z,2023-12-31T07:30:00Z,6503.0
2024-01-01T18:00:00Z,2023-12-31T09:30:00Z,6520.0
2024-01-01T18:00:00Z,2023-12-31T11:30:00Z,6540.0
2024-01-01T18:00:00Z,2023-12-31T15:30:00Z,6060.0
2024-01-01T18:00:00Z,2023-12-31T18:30:00Z,5942.0
2024-01-01T18:00:00Z,2023-12-31T22:30:00Z,5956.0
2024-01-01T19:00:00Z,2023-12-30T02:30:00Z,7446.0
2024-01-01T19:00:00Z,2023-12-30T04:30:00Z,7430.0
2024-01-01T19:00:00Z,2023-12-30T07:30:00Z,8234.0
2024-01-01T19:00:00Z,2023-12-30T09:30:00Z,8234.0
2024-01-01T19:00:00Z,2023-12-30T11:30:00Z,8222.0
2024-01-01T19:00:00Z,2023-12-30T15:30:00Z,8121.0
2024-01-01T19:00:00Z,2023-12-30T18:30:00Z,7214.0
2024-01-01T19:00:00Z,2023-12-30T22:30:00Z,7207.0
2024-01-01T19:00:00Z,2023-12-31T02:30:00Z,6260.0
2024-01-01T19:00:00Z,2023-12-31T04:30:00Z,6267.0
2024-01-01T19:00:00Z,2023-12-31T07:30:00Z,6165.0
2024-01-01T19:00:00Z,2023-12-31T09:30:00Z,6187.0
2024-01-01T19:00:00Z,2023-12-31T11:30:00Z,6190.0
2024-01-01T19:00:00Z,2023-12-31T15:30:00Z,6082.0
2024-01-01T19:00:00Z,2023-12-31T18:30:00Z,6652.0
2024-01-01T19:00:00Z,2023-12-31T22:30:00Z,6668.0
2024-01-01T20:00:00Z,2023-12-30T02:30:00Z,7094.0
2024-01-01T20:00:00Z,2023-12-30T04:30:00Z,7081.0
2024-01-01T20:00:00Z,2023-12-30T07:30:00Z,7628.0
2024-01-01T20:00:00Z,2023-12-30T09:30:00Z,7627.0
2024-01-01T20:00:00Z,2023-12-30T11:30:00Z,7612.0
2024-01-01T20:00:00Z,2023-12-30T15:30:00Z,7398.0
2024-01-01T20:00:00Z,2023-12-30T18:30:00Z,6659.0
2024-01-01T20:00:00Z,2023-12-30T22:30:00Z,6652.0
2024-01-01T20:00:00Z,2023-12-31T02:30:00Z,5950.0
2024-01-01T20:00:00Z,2023-12-31T04:30:00Z,5954.0
2024-01-01T20:00:00Z,2023-12-31T07:30:00Z,5843.0
2024-01-01T20:00:00Z,2023-12-31T09:30:00Z,5863.0
2024-01-01T20:00:00Z,2023-12-31T11:30:00Z,5872.0
2024-01-01T20:00:00Z,2023-12-31T15:30:00Z,6297.0
2024-01-01T20:00:00Z,2023-12-31T18:30:00Z,7425.0
2024-01-01T20:00:00Z,2023-12-31T22:30:00Z,7438.0
2024-01-01T21:00:00Z,2023-12-30T02:30:00Z,6720.0
2024-01-01T21:00:00Z,2023-12-30T04:30:00Z,6711.0
2024-01-01T21:00:00Z,2023-12-30T07:30:00Z,6964.0
2024-01-01T21:00:00Z,2023-12-30T09:30:00Z,6964.0
2024-01-01T21:00:00Z,2023-12-30T11:30:00Z,6945.0
2024-01-01T21:00:00Z,2023-12-30T15:30:00Z,6639.0
2024-01-01T21:00:00Z,2023-12-30T18:30:00Z,6048.0
2024-01-01T21:00:00Z,2023-12-30T22:30:00Z,6043.0
2024-01-01T21:00:00Z,2023-12-31T02:30:00Z,5633.0
2024-01-01T21:00:00Z,2023-12-31T04:30:00Z,5636.0
2024-01-01T21:00:00Z,2023-12-31T07:30:00Z,5703.0
2024-01-01T21:00:00Z,2023-12-31T09:30:00Z,5710.0
2024-01-01T21:00:00Z,2023-12-31T11:30:00Z,5709.0
2024-01-01T21:00:00Z,2023-12-31T15:30:00Z,6639.0
2024-01-01T21:00:00Z,2023-12-31T18:30:00Z,8292.0
2024-01-01T21:00:00Z,2023-12-31T22:30:00Z,8299.0
2024-01-01T21:00:00Z,2024-01-01T02:30:00Z,9426.0
2024-01-01T21:00:00Z,2024-01-01T04:30:00Z,9432.0
2024-01-01T21:00:00Z,2024-01-01T07:30:00Z,10065.0
2024-01-01T21:00:00Z,2024-01-01T09:30:00Z,10065.0
2024-01-01T21:00:00Z,2024-01-01T11:30:00Z,10072.0
2024-01-01T21:00:00Z,2024-01-01T15:30:00Z,10634.0
2024-01-01T21:00:00Z,2024-01-01T18:30:00Z,11730.0
2024-01-01T21:00:00Z,2024-01-01T22:30:00Z,11736.0
2024-01-01T22:00:00Z,2023-12-31T02:30:00Z,5643.0
2024-01-01T22:00:00Z,2023-12-31T04:30:00Z,5645.0
2024-01-01T22:00:00Z,2023-12-31T07:30:00Z,6785.0
2024-01-01T22:00:00Z,2023-12-31T09:30:00Z,6792.0
2024-01-01T22:00:00Z,2023-12-31T11:30:00Z,6769.0
2024-01-01T22:00:00Z,2023-12-31T15:30:00Z,7853.0
2024-01-01T22:00:00Z,2023-12-31T18:30:00Z,9471.0
2024-01-01T22:00:00Z,2023-12-31T22:30:00Z,9479.0
2024-01-01T22:00:00Z,2024-01-01T02:30:00Z,10572.0
2024-01-01T22:00:00Z,2024-01-01T04:30:00Z,10577.0
2024-01-01T22:00:00Z,2024-01-01T07:30:00Z,11056.0
2024-01-01T22:00:00Z,2024-01-01T09:30:00Z,11058.0
2024-01-01T22:00:00Z,2024-01-01T11:30:00Z,11060.0
2024-01-01T22:00:00Z,2024-01-01T15:30:00Z,11767.0
2024-01-01T22:00:00Z,2024-01-01T18:30:00Z,13120.0
2024-01-01T22:00:00Z,2024-01-01T22:30:00Z,13128.0
2024-01-01T23:00:00Z,2023-12-31T02:30:00Z,5707.0
2024-01-01T23:00:00Z,2023-12-31T04:30:00Z,5708.0
2024-01-01T23:00:00Z,2023-12-31T07:30:00Z,7183.0
2024-01-01T23:00:00Z,2023-12-31T09:30:00Z,7189.0
2024-01-01T23:00:00Z,2023-12-31T11:30:00Z,7155.0
2024-01-01T23:00:00Z,2023-12-31T15:30:00Z,8461.0
2024-01-01T23:00:00Z,2023-12-31T18:30:00Z,10382.0
2024-01-01T23:00:00Z,2023-12-31T22:30:00Z,10390.0
2024-01-01T23:00:00Z,2024-01-01T02:30:00Z,11660.0
2024-01-01T23:00:00Z,2024-01-01T04:30:00Z,11665.0
2024-01-01T23:00:00Z,2024-01-01T07:30:00Z,12221.0
2024-01-01T23:00:00Z,2024-01-01T09:30:00Z,12223.0
2024-01-01T23:00:00Z,2024-01-01T11:30:00Z,12223.0
2024-01-01T23:00:00Z,2024-01-01T15:30:00Z,13017.0
2024-01-01T23:00:00Z,2024-01-01T18:30:00Z,14419.0
2024-01-01T23:00:00Z,2024-01-01T22:30:00Z,14426.0
2024-01-02T00:00:00Z,2023-12-31T02:30:00Z,5823.0
2024-01-02T00:00:00Z,2023-12-31T04:30:00Z,5823.0
2024-01-02T00:00:00Z,2023-12-31T07:30:00Z,7587.0
2024-01-02T00:00:00Z,2023-12-31T09:30:00Z,7591.0
2024-01-02T00:00:00Z,2023-12-31T11:30:00Z,7579.0
2024-01-02T00:00:00Z,2023-12-31T15:30:00Z,9252.0
2024-01-02T00:00:00Z,2023-12-31T18:30:00Z,11481.0
2024-01-02T00:00:00Z,2023-12-31T22:30:00Z,11485.0
2024-01-02T00:00:00Z,2024-01-01T02:30:00Z,12849.0
2024-01-02T00:00:00Z,2024-01-01T04:30:00Z,12854.0
2024-01-02T00:00:00Z,2024-01-01T07:30:00Z,13443.0
2024-01-02T00:00:00Z,2024-01-01T09:30:00Z,13445.0
2024-01-02T00:00:00Z,2024-01-01T11:30:00Z,13447.0
2024-01-02T00:00:00Z,2024-01-01T15:30:00Z,14125.0
2024-01-02T00:00:00Z,2024-01-01T18:30:00Z,15361.0
2024-01-02T00:00:00Z,2024-01-01T22:30:00Z,15364.0
2024-01-02T01:00:00Z,2023-12-31T02:30:00Z,6434.0
2024-01-02T01:00:00Z,2023-12-31T04:30:00Z,6434.0
2024-01-02T01:00:00Z,2023-12-31T07:30:00Z,8160.0
2024-01-02T01:00:00Z,2023-12-31T09:30:00Z,8164.0
2024-01-02T01:00:00Z,2023-12-31T11:30:00Z,8137.0
2024-01-02T01:00:00Z,2023-12-31T15:30:00Z,10121.0
2024-01-02T01:00:00Z,2023-12-31T18:30:00Z,12498.0
2024-01-02T01:00:00Z,2023-12-31T22:30:00Z,12503.0
2024-01-02T01:00:00Z,2024-01-01T02:30:00Z,13680.0
2024-01-02T01:00:00Z,2024-01-01T04:30:00Z,13681.0
2024-01-02T01:00:00Z,2024-01-01T07:30:00Z,14181.0
2024-01-02T01:00:00Z,2024-01-01T09:30:00Z,14183.0
2024-01-02T01:00:00Z,2024-01-01T11:30:00Z,14186.0
2024-01-02T01:00:00Z,2024-01-01T15:30:00Z,14898.0
2024-01-02T01:00:00Z,2024-01-01T18:30:00Z,15805.0
2024-01-02T01:00:00Z,2024-01-01T22:30:00Z,15807.0
2024-01-02T02:00:00Z,2023-12-31T02:30:00Z,7077.0
2024-01-02T02:00:00Z,2023-12-31T04:30:00Z,7076.0
2024-01-02T02:00:00Z,2023-12-31T07:30:00Z,8764.0
2024-01-02T02:00:00Z,2023-12-31T09:30:00Z,8767.0
2024-01-02T02:00:00Z,2023-12-31T11:30:00Z,8731.0
2024-01-02T02:00:00Z,2023-12-31T15:30:00Z,11006.0
2024-01-02T02:00:00Z,2023-12-31T18:30:00Z,13163.0
2024-01-02T02:00:00Z,2023-12-31T22:30:00Z,13168.0
2024-01-02T02:00:00Z,2024-01-01T02:30:00Z,14213.0
2024-01-02T02:00:00Z,2024-01-01T04:30:00Z,14214.0
2024-01-02T02:00:00Z,2024-01-01T07:30:00Z,14658.0
2024-01-02T02:00:00Z,2024-01-01T09:30:00Z,14660.0
2024-01-02T02:00:00Z,2024-01-01T11:30:00Z,14662.0
2024-01-02T02:00:00Z,2024-01-01T15:30:00Z,15202.0
2024-01-02T02:00:00Z,2024-01-01T18:30:00Z,15889.0
2024-01-02T02:00:00Z,2024-01-01T22:30:00Z,15888.0
2024-01-02T03:00:00Z,2023-12-31T02:30:00Z,7743.0
2024-01-02T03:00:00Z,2023-12-31T04:30:00Z,7741.0
2024-01-02T03:00:00Z,2023-12-31T07:30:00Z,9394.0
2024-01-02T03:00:00Z,2023-12-31T09:30:00Z,9396.0
2024-01-02T03:00:00Z,2023-12-31T11:30:00Z,9367.0
2024-01-02T03:00:00Z,2023-12-31T15:30:00Z,11650.0
2024-01-02T03:00:00Z,2023-12-31T18:30:00Z,13556.0
2024-01-02T03:00:00Z,2023-12-31T22:30:00Z,13560.0
2024-01-02T03:00:00Z,2024-01-01T02:30:00Z,14435.0
2024-01-02T03:00:00Z,2024-01-01T04:30:00Z,14440.0
2024-01-02T03:00:00Z,2024-01-01T07:30:00Z,14810.0
2024-01-02T03:00:00Z,2024-01-01T09:30:00Z,14811.0
2024-01-02T03:00:00Z,2024-01-01T11:30:00Z,14811.0
2024-01-02T03:00:00Z,2024-01-01T15:30:00Z,15199.0
2024-01-02T03:00:00Z,2024-01-01T18:30:00Z,15540.0
2024-01-02T03:00:00Z,2024-01-01T22:30:00Z,15537.0
2024-01-02T04:00:00Z,2023-12-31T02:30:00Z,8478.0
2024-01-02T04:00:00Z,2023-12-31T04:30:00Z,8478.0
2024-01-02T04:00:00Z,2023-12-31T07:30:00Z,9847.0
2024-01-02T04:00:00Z,2023-12-31T09:30:00Z,9848.0
2024-01-02T04:00:00Z,2023-12-31T11:30:00Z,9831.0
2024-01-02T04:00:00Z,2023-12-31T15:30:00Z,12442.0
2024-01-02T04:00:00Z,2023-12-31T18:30:00Z,14271.0
2024-01-02T04:00:00Z,2023-12-31T22:30:00Z,14276.0
2024-01-02T04:00:00Z,2024-01-01T02:30:00Z,14520.0
2024-01-02T04:00:00Z,2024-01-01T04:30:00Z,14520.0
2024-01-02T04:00:00Z,2024-01-01T07:30:00Z,14647.0
2024-01-02T04:00:00Z,2024-01-01T09:30:00Z,14648.0
2024-01-02T04:00:00Z,2024-01-01T11:30:00Z,14651.0
2024-01-02T04:00:00Z,2024-01-01T15:30:00Z,14965.0
2024-01-02T04:00:00Z,2024-01-01T18:30:00Z,15034.0
2024-01-02T04:00:00Z,2024-01-01T22:30:00Z,15028.0
2024-01-02T05:00:00Z,2023-12-31T02:30:00Z,9248.0
2024-01-02T05:00:00Z,2023-12-31T04:30:00Z,9249.0
2024-01-02T05:00:00Z,2023-12-31T07:30:00Z,10315.0
2024-01-02T05:00:00Z,2023-12-31T09:30:00Z,10315.0
2024-01-02T05:00:00Z,2023-12-31T11:30:00Z,10310.0
2024-01-02T05:00:00Z,2023-12-31T15:30:00Z,12613.0
2024-01-02T05:00:00Z,2023-12-31T18:30:00Z,14280.0
2024-01-02T05:00:00Z,2023-12-31T22:30:00Z,14282.0
2024-01-02T05:00:00Z,2024-01-01T02:30:00Z,14382.0
2024-01-02T05:00:00Z,2024-01-01T04:30:00Z,14380.0
2024-01-02T05:00:00Z,2024-01-01T07:30:00Z,14356.0
2024-01-02T05:00:00Z,2024-01-01T09:30:00Z,14356.0
2024-01-02T05:00:00Z,2024-01-01T11:30:00Z,14358.0
2024-01-02T05:00:00Z,2024-01-01T15:30:00Z,14620.0
2024-01-02T05:00:00Z,2024-01-01T18:30:00Z,14466.0
2024-01-02T05:00:00Z,2024-01-01T22:30:00Z,14461.0
2024-01-02T06:00:00Z,2023-12-31T02:30:00Z,10026.0
2024-01-02T06:00:00Z,2023-12-31T04:30:00Z,10030.0
2024-01-02T06:00:00Z,2023-12-31T07:30:00Z,10787.0
2024-01-02T06:00:00Z,2023-12-31T09:30:00Z,10785.0
2024-01-02T06:00:00Z,2023-12-31T11:30:00Z,10792.0
2024-01-02T06:00:00Z,2023-12-31T15:30:00Z,12750.0
2024-01-02T06:00:00Z,2023-12-31T18:30:00Z,14165.0
2024-01-02T06:00:00Z,2023-12-31T22:30:00Z,14163.0
2024-01-02T06:00:00Z,2024-01-01T02:30:00Z,14312.0
2024-01-02T06:00:00Z,2024-01-01T04:30:00Z,14307.0
2024-01-02T06:00:00Z,2024-01-01T07:30:00Z,14358.0
2024-01-02T06:00:00Z,2024-01-01T09:30:00Z,14356.0
2024-01-02T06:00:00Z,2024-01-01T11:30:00Z,14356.0
2024-01-02T06:00:00Z,2024-01-01T15:30:00Z,14493.0
2024-01-02T06:00:00Z,2024-01-01T18:30:00Z,14050.0
2024-01-02T06:00:00Z,2024-01-01T22:30:00Z,14048.0
2024-01-02T07:00:00Z,2023-12-31T02:30:00Z,10515.0
2024-01-02T07:00:00Z,2023-12-31T04:30:00Z,10521.0
2024-01-02T07:00:00Z,2023-12-31T07:30:00Z,11022.0
2024-01-02T07:00:00Z,2023-12-31T09:30:00Z,11020.0
2024-01-02T07:00:00Z,2023-12-31T11:30:00Z,11028.0
2024-01-02T07:00:00Z,2023-12-31T15:30:00Z,12662.0
2024-01-02T07:00:00Z,2023-12-31T18:30:00Z,13940.0
2024-01-02T07:00:00Z,2023-12-31T22:30:00Z,13931.0
2024-01-02T07:00:00Z,2024-01-01T02:30:00Z,14028.0
2024-01-02T07:00:00Z,2024-01-01T04:30:00Z,14022.0
2024-01-02T07:00:00Z,2024-01-01T07:30:00Z,14011.0
2024-01-02T07:00:00Z,2024-01-01T09:30:00Z,14009.0
2024-01-02T07:00:00Z,2024-01-01T11:30:00Z,14011.0
2024-01-02T07:00:00Z,2024-01-01T15:30:00Z,14108.0
2024-01-02T07:00:00Z,2024-01-01T18:30:00Z,13496.0
2024-01-02T07:00:00Z,2024-01-01T22:30:00Z,13492.0
2024-01-02T08:00:00Z,2023-12-31T02:30:00Z,10974.0
2024-01-02T08:00:00Z,2023-12-31T04:30:00Z,10981.0
2024-01-02T08:00:00Z,2023-12-31T07:30:00Z,11219.0
2024-01-02T08:00:00Z,2023-12-31T09:30:00Z,11217.0
2024-01-02T08:00:00Z,2023-12-31T11:30:00Z,11226.0
2024-01-02T08:00:00Z,2023-12-31T15:30:00Z,12535.0
2024-01-02T08:00:00Z,2023-12-31T18:30:00Z,13545.0
2024-01-02T08:00:00Z,2023-12-31T22:30:00Z,13535.0
2024-01-02T08:00:00Z,2024-01-01T02:30:00Z,13841.0
2024-01-02T08:00:00Z,2024-01-01T04:30:00Z,13837.0
2024-01-02T08:00:00Z,2024-01-01T07:30:00Z,13678.0
2024-01-02T08:00:00Z,2024-01-01T09:30:00Z,13675.0
2024-01-02T08:00:00Z,2024-01-01T11:30:00Z,13671.0
2024-01-02T08:00:00Z,2024-01-01T15:30:00Z,13665.0
2024-01-02T08:00:00Z,2024-01-01T18:30:00Z,12945.0
2024-01-02T08:00:00Z,2024-01-01T22:30:00Z,12938.0
2024-01-02T09:00:00Z,2023-12-31T02:30:00Z,11392.0
2024-01-02T09:00:00Z,2023-12-31T04:30:00Z,11400.0
2024-01-02T09:00:00Z,2023-12-31T07:30:00Z,11375.0
2024-01-02T09:00:00Z,2023-12-31T09:30:00Z,11372.0
2024-01-02T09:00:00Z,2023-12-31T11:30:00Z,11383.0
2024-01-02T09:00:00Z,2023-12-31T15:30:00Z,12381.0
2024-01-02T09:00:00Z,2023-12-31T18:30:00Z,13420.0
2024-01-02T09:00:00Z,2023-12-31T22:30:00Z,13406.0
2024-01-02T09:00:00Z,2024-01-01T02:30:00Z,13609.0
2024-01-02T09:00:00Z,2024-01-01T04:30:00Z,13610.0
2024-01-02T09:00:00Z,2024-01-01T07:30:00Z,13194.0
2024-01-02T09:00:00Z,2024-01-01T09:30:00Z,13189.0
2024-01-02T09:00:00Z,2024-01-01T11:30:00Z,13181.0
2024-01-02T09:00:00Z,2024-01-01T15:30:00Z,13157.0
2024-01-02T09:00:00Z,2024-01-01T18:30:00Z,12382.0
2024-01-02T09:00:00Z,2024-01-01T22:30:00Z,12378.0
2024-01-02T10:00:00Z,2023-12-31T02:30:00Z,11081.0
2024-01-02T10:00:00Z,2023-12-31T04:30:00Z,11092.0
2024-01-02T10:00:00Z,2023-12-31T07:30:00Z,11068.0
2024-01-02T10:00:00Z,2023-12-31T09:30:00Z,11065.0
2024-01-02T10:00:00Z,2023-12-31T11:30:00Z,11073.0
2024-01-02T10:00:00Z,2023-12-31T15:30:00Z,12030.0
